OBJECT_ID,ALARM_ID,ALARM_LVL,ALARM_DESC,ALARM_DESC_TW,HAPPENED_REASON,SOLUSTION
AGV,201094,Warn,Beam Sensor Shielded(RR Side),Beam Sensor Shielded(RR Side),Beam Sensor屏蔽中(RR側),請了解IPC為何下達Beam Sensor(RR側)[X012A][X012B]，暫時不使用命令
AGV,201095,Warn,Beam Sensor Shielded(RL Side),Beam Sensor Shielded(RL Side),Beam Sensor屏蔽中(RL側),請了解IPC為何下達Beam Sensor(RL側)[X012C][X012D]，暫時不使用命令
AGV,201096,Warn,Charging timeout - Right side,Charging timeout - Right side,AGV充電超過設定時間(R側),請檢查AGV充電是否正常(R側)
AGV,201097,Warn,Charging timeout - Left side,Charging timeout - Left side,AGV充電超過設定時間(L側),請檢查AGV充電是否正常(L側)
AGV,201098,Warn,Corrector Read Action Time Out,Corrector Read Action Time Out,人機介面累積未觸控超時(權限已登出),請重新登入操作權限
AGV,201099,Warn,Servo enters power saving mode,Servo enters power saving mode,Servo進入省電模式,Servo進入省電模式
AGV,201100,Warn,EQ HO_AVBL signal off - Left side,EQ HO_AVBL signal off - Left side,"EQ HO_AVBL 訊號OFF,取消交握(L側)",請檢查EQ交握訊號EQ HO_AVBL 是否OFF(L側)
AGV,201101,Warn,EQ HO_AVBL signal off - Right side,EQ HO_AVBL signal off - Right side,"EQ HO_AVBL 訊號OFF,取消交握(R側)",請檢查EQ交握訊號EQ HO_AVBL 是否OFF(R側)
AGV,201102,Warn,"Ready Signal Is Not On,TRU Can Not Action(L Side)","Ready Signal Is Not On,TRU Can Not Action(L Side)",L Side 取放中 EQ Ready 訊號 OFF,EQ設備端是否有異常導致交握停止，或是交握通訊模組和通訊線是否有安裝好或損壞，
AGV,201103,Warn,"Ready Signal Is Not On,TRU Can Not Action(R Side)","Ready Signal Is Not On,TRU Can Not Action(R Side)",R Side 取放中 EQ Ready 訊號 OFF,EQ設備端是否有異常導致交握停止，或是交握通訊模組和通訊線是否有安裝好或損壞，
AGV,201104,Warn,Charger Station Error,Charger Station Error,Charger Station Error,檢查AGV車充電是否正常
AGV,201105,Warn,Battery Brand Is Not Setting,Battery Brand Is Not Setting,電池廠牌未設定,請在人機設定電池廠牌
AGV,201106,Warn,Vehicle Battery Voltage Too High Warning,Vehicle Battery Voltage Too High Warning,車體電池電壓過高警告,代表需要停止充電或是電池最大值(警告使用)設定過低
AGV,201107,Warn,Vehicle Battery Voltage Too Low Warning,Vehicle Battery Voltage Too Low Warning,"車體電池電壓過低警告(48V警告,45V斷電)",代表需要立即充電或是電池最小值(警告使用)設定過高
AGV,201108,Warn,IPC Stop Command Enable,IPC Stop Command Enable,IPC Stop Command 無效,不接受IPC的停止命令， 人機上可選擇使用/不使用切換
AGV,201109,Warn,"AGV Car And EQ TRUshake,T2 Timeout (L Side)","AGV Car And EQ TRUshake,T2 Timeout (L Side)","AGV車與EQ交握,發生T2 Time out (L側)",檢查交握信號是否有正常發送，交握通訊模組和通訊線是否有安裝好或損壞，或是T2交握時間設定過短，需要進行修改
AGV,201110,Warn,"AGV Car And EQ TRUshake,T5 Timeout (L Side)","AGV Car And EQ TRUshake,T5 Timeout (L Side)","AGV車與EQ交握,發生T5 Time out (L側)",檢查交握信號是否有正常發送，交握通訊模組和通訊線是否有安裝好或損壞，或是T5交握時間設定過短，需要進行修改
AGV,201111,Warn,"AGV Car And EQ TRUshake,T8 Timeout (L Side)","AGV Car And EQ TRUshake,T8 Timeout (L Side)","AGV車與EQ交握,發生T8 Time out (L側)",檢查交握信號是否有正常發送，交握通訊模組和通訊線是否有安裝好或損壞，或是T8交握時間設定過短，需要進行修改
AGV,201112,Warn,"AGV Car And EQ TRUshake,T2 Timeout (R Side)","AGV Car And EQ TRUshake,T2 Timeout (R Side)","AGV車與EQ交握,發生T2 Time out (R側)",檢查交握信號是否有正常發送，交握通訊模組和通訊線是否有安裝好或損壞，或是T2交握時間設定過短，需要進行修改
AGV,201113,Warn,"AGV Car And EQ TRUshake,T5 Timeout (R Side)","AGV Car And EQ TRUshake,T5 Timeout (R Side)","AGV車與EQ交握,發生T5 Time out (R側)",檢查交握信號是否有正常發送，交握通訊模組和通訊線是否有安裝好或損壞，或是T5交握時間設定過短，需要進行修改
AGV,201114,Warn,"AGV Car And EQ TRUshake,T8 Timeout (R Side)","AGV Car And EQ TRUshake,T8 Timeout (R Side)","AGV車與EQ交握,發生T8 Time out (R側)",檢查交握信號是否有正常發送，交握通訊模組和通訊線是否有安裝好或損壞，或是T8交握時間設定過短，需要進行修改
AGV,201115,Warn,low battery voltage  warning,low battery voltage  warning,車體電池電壓過低斷電警告,請盡速充電
AGV,201116,Warn,IPC Is Not Ask Corrector Function Confirm,IPC Is Not Ask Corrector Function Confirm,IPC未回覆補正器功能確認,沒收到IPC下達補正器功能命令，需確認與IPC的通訊是否正常
AGV,201117,Warn,"Coupler_R Side Receive Charge Command,Sensor Off","Coupler_R Side Receive Charge Command,Sensor Off","Coupler_R側接收充電命令時,Sensor Off",請檢查X1A9訊號是否正常
AGV,201118,Warn,"Coupler_L Side Receive Charge Command,Sensor Off","Coupler_L Side Receive Charge Command,Sensor Off","Coupler_L側接收充電命令時,Sensor Off",請檢查X1A8訊號是否正常
AGV,201119,Warn,Master CC-Link Module Error Or Warning,Master CC-Link Module Error Or Warning,Master CC-Link模組有異常或者警告,檢查Master CC-Link模組是否有異常
AGV,201120,Warn,Electric Meter Communication Over Time,Electric Meter Communication Over Time,電錶通訊超時,檢查電錶是否有異常，或是與電錶的通訊模組和通訊線是否有安裝好或損壞
AGV,201121,Warn,IPC Get/Put CommanDownG(StageCode),IPC Get/Put CommanDownG(StageCode),IPC取放命令NG(StageCode),確認IPC取放命令是否正確
AGV,201122,Warn,IPC Get/Put CommanDownG( ActionCode),IPC Get/Put CommanDownG( ActionCode),IPC取放命令NG(動作Code),確認IPC取放命令是否正確
AGV,201123,Warn,"Stage Has CST,Can Not Execute Get Command(L Side)","Stage Has CST,Can Not Execute Get Command(L Side)","載台有CST,無法執行Get指令(L側)",車內還有CST，等待放置CST命令或是半自動強制搬除，再進行後續操作
AGV,201124,Warn,"EQ Port No CST,Can Not Execute Get Command(L Side)","EQ Port No CST,Can Not Execute Get Command(L Side)","EQ Port無CST,無法執行Get指令(L側)",EQ設備端沒有CST，請先確認再下達取CST命令，或是選擇其他EQ有CST的進行取CST操作
AGV,201125,Warn,"Stage Has CST,Can Not Execute Get Command(R Side)","Stage Has CST,Can Not Execute Get Command(R Side)","載台有CST,無法執行Get指令(R側)",車內還有CST，等待放置CST命令或是半自動強制搬除，再進行後續操作
AGV,201126,Warn,"EQ Port No CST,Can Not Execute Get Command(R Side)","EQ Port No CST,Can Not Execute Get Command(R Side)","EQ Port無CST,無法執行Get指令(R側)",EQ設備端沒有CST，請先確認再下達取CST命令，或是選擇其他EQ有CST的進行取CST操作
AGV,201127,Warn,"Stage No CST,Can Not Execute Put Command(L Side)","Stage No CST,Can Not Execute Put Command(L Side)","載台無CST,無法執行Put指令(L側)",車內沒有CST，請先執行取CST命令或是執行半自動強制取CST操作，再進行後續操作
AGV,201128,Warn,"EQ Port Has CST,Can Not Execute Put Command(L Side)","EQ Port Has CST,Can Not Execute Put Command(L Side)","EQ Port有CST,無法執行Put指令(L側)",EQ設備端已有CST，請先排除後再下達放置CST命令，或是選擇其他EQ進行放置
AGV,201129,Warn,"Stage No CST,Can Not Execute Put Command(R Side)","Stage No CST,Can Not Execute Put Command(R Side)","載台無CST,無法執行Put指令(R側)",車內沒有CST，請先執行取CST命令或是執行半自動強制取CST操作，再進行後續操作
AGV,201130,Warn,"EQ Port Has CST,Can Not Execute Put Command(R Side)","EQ Port Has CST,Can Not Execute Put Command(R Side)","EQ Port有CST,無法執行Put指令(R側)",EQ設備端已有CST，請先排除後再下達放置CST命令，或是選擇其他EQ進行放置
AGV,201131,Warn,IPC Get/Put Comman NG (Direction Code),IPC Get/Put Comman NG (Direction Code),IPC取放命令NG(方向Code),IPC取放命令NG(方向Code碼錯誤)
AGV,201132,Warn,"Vehicle Is Not Position,Can Not Accept IPC Command","Vehicle Is Not Position,Can Not Accept IPC Command","車體未定位,無法接受IPC命令",請先等待AGV車到達定位，再下達命令
AGV,201133,Warn,"TRU Is Not In Work Home,Can Not Accept IPC Command","TRU Is Not In Work Home,Can Not Accept IPC Command","手臂未在工作原點,無法接受IPC命令",請先操作人機切換到復歸操作頁面，操作各軸手臂回到工作原點
AGV,201134,Warn,"Servo On/Off Status Not Complete,Can Not Accept IPC Command","Servo On/Off Status Not Complete,Can Not Accept IPC Command","Servo On/Off狀態不全,無法接受IPC命令",請先檢查手臂伺服各軸是否有異常，再進行後續操作
AGV,201135,Warn,"IPC Command Signal Residual,Can Not Accept New Command","IPC Command Signal Residual,Can Not Accept New Command","IPC命令訊號殘留,無法接受新命令",請先執行完IPC的命令，或是上個IPC命令未執行完成先清除完操作各軸手臂回到工作原點，再進行後續操作
AGV,201136,Warn,"TRU Action,Can Not Accept IPC Command","TRU Action,Can Not Accept IPC Command","手臂動作中,無法接受IPC命令",手臂動作中等待動作完成，再下達命令
AGV,201137,Warn,IPC Get/Put Comman NG (Speed Code),IPC Get/Put Comman NG (Speed Code),IPC取放命令NG(速度Code),IPC取放命令NG(速度Code碼錯誤)
AGV,201138,Warn,"System Is Not Ready,Can Not Accept IPC Command","System Is Not Ready,Can Not Accept IPC Command","系統未Ready,無法接受IPC命令",請先將異常排除，程式初始化和手臂回到工作原點，再進行後續操作
AGV,201139,Warn,"TRU Is Manual Mode,Can Not Accept IPC Command","TRU Is Manual Mode,Can Not Accept IPC Command","手臂處於手動模式,無法接收IPC命令",請切成自動模式，等待接受IPC命令
AGV,201140,Warn,"TRU Home Return,Can Not Accept IPC Command","TRU Home Return,Can Not Accept IPC Command","手臂原點復歸中,無法接收IPC命令",手臂原點復歸中等待動作完成，再下達命令
AGV,201141,Warn,"Alarm Report,T1 TimeOut","Alarm Report,T1 TimeOut","Alarm回報,T1 TimeOut",Alarm回報逾時
AGV,201142,Warn,"TRU Teaching Report,T1 TimeOut","TRU Teaching Report,T1 TimeOut","Fork Teaching回報,T1 TimeOut",Fork Teaching回報逾時
AGV,201143,Warn,"Vehicle Teaching Report,T1 TimeOut","Vehicle Teaching Report,T1 TimeOut","Vehicle Teaching回報,T1 TimeOut",Vehicle Teaching回報預時
AGV,201144,Warn,"TRU Alignment Teching Report,T1 TimeOut","TRU Alignment Teching Report,T1 TimeOut","Fork Alignment Teching回報,T1 TimeOut",Fork Alignment Teching回報逾時
AGV,201145,Warn,Trun Wheel Motor Servo Off(FR Side),Trun Wheel Motor Servo Off(FR Side),旋轉輪馬達 Servo Off (右前側),檢查是否有EMO或是BUMP SENSOR有作動，導致安全迴路未正常啟動，或是284V來源端有異常
AGV,201146,Warn,Trun Wheel Motor Servo Off(FL Side),Trun Wheel Motor Servo Off(FL Side),旋轉輪馬達 Servo Off (左前側),檢查是否有EMO或是BUMP SENSOR有作動，導致安全迴路未正常啟動，或是284V來源端有異常
AGV,201147,Warn,Trun Wheel Motor Servo Off(BR Side),Trun Wheel Motor Servo Off(BR Side),旋轉輪馬達 Servo Off (右後側),檢查是否有EMO或是BUMP SENSOR有作動，導致安全迴路未正常啟動，或是284V來源端有異常
AGV,201148,Warn,Trun Wheel Motor Servo Off(BL Side),Trun Wheel Motor Servo Off(BL Side),旋轉輪馬達 Servo Off (左後側),檢查是否有EMO或是BUMP SENSOR有作動，導致安全迴路未正常啟動，或是284V來源端有異常
AGV,201149,Warn,Walker Wheel Motor Servo Off(FR Side),Walker Wheel Motor Servo Off(FR Side),走行輪馬達 Servo Off (右前側),檢查是否有EMO或是BUMP SENSOR有作動，導致安全迴路未正常啟動，或是284V來源端有異常
AGV,201150,Warn,Walker Wheel Motor Servo Off(FL Side),Walker Wheel Motor Servo Off(FL Side),走行輪馬達 Servo Off (左前側),檢查是否有EMO或是BUMP SENSOR有作動，導致安全迴路未正常啟動，或是284V來源端有異常
AGV,201151,Warn,Walker Wheel Motor Servo Off(BR Side),Walker Wheel Motor Servo Off(BR Side),走行輪馬達 Servo Off (右後側),檢查是否有EMO或是BUMP SENSOR有作動，導致安全迴路未正常啟動，或是284V來源端有異常
AGV,201152,Warn,Walker Wheel Motor Servo Off(BL Side),Walker Wheel Motor Servo Off(BL Side),走行輪馬達 Servo Off (左後側),檢查是否有EMO或是BUMP SENSOR有作動，導致安全迴路未正常啟動，或是284V來源端有異常
AGV,201153,Warn,IPC Order Car Wheel Servo Off,IPC Order Car Wheel Servo Off,IPC 下令車輪Servo Off,請確認IPC為何下達Servo Off指令
AGV,201154,Warn,TRU Pause,TRU Pause,手臂暫停中,確認無人員靠近，無安全疑慮，人機解除暫停
AGV,201155,Warn,TRU Decomposed Action Mode Use,TRU Decomposed Action Mode Use,手臂分解動作模式使用中,手臂半自動分解動作中，人機上選擇使用/不使用
AGV,201156,Warn,Stage And Direction Number Are Different,Stage And Direction Number Are Different,Stage與Direction號碼不同,動作指令Stage與Direction號碼不同
AGV,201157,Warn,,,,
AGV,201158,Warn,,,,
AGV,201159,Warn,,,,
AGV,201160,Warn,TRU Correct Amount Too Much(Positive Degrees),TRU Correct Amount Too Much(Positive Degrees),"補正器""角度""補正量過大(正角度)",請確認手臂補正器角度補正量有無問題
AGV,201161,Warn,TRU Correct Amount Too Much(Negative Degrees),TRU Correct Amount Too Much(Negative Degrees),"補正器""角度""補正量過大(負角度)",請確認手臂補正器角度補正量有無問題
AGV,201162,Warn,TRU Correct Amount Too Much(Positive Direction)(Slide),TRU Correct Amount Too Much(Positive Direction)(Slide),"補正器""移載""補正量過大(正方向)",請確認手臂補正器手臂移載補正量有無問題
AGV,201163,Warn,TRU Correct Amount Too Much(Negative Direction)(Slide),TRU Correct Amount Too Much(Negative Direction)(Slide),"補正器""移載""補正量過大(負方向)",請確認手臂補正器手臂移載補正量有無問題
AGV,201164,Warn,TRU Correct Amount Too Much(Positive Direction)(FR/BK),TRU Correct Amount Too Much(Positive Direction)(FR/BK),"補正器""伸縮""補正量過大(正方向)",請確認手臂補正器手臂前後補正量有無問題
AGV,201165,Warn,TRU Correct Amount Too Much(Negative Direction)(FR/BK),TRU Correct Amount Too Much(Negative Direction)(FR/BK),"補正器""伸縮""補正量過大(負方向)",請確認手臂補正器手臂前後補正量有無問題
AGV,201166,Warn,Electric Meter Communication Error,Electric Meter Communication Error,電錶通訊異常,檢查電錶是否有異常，或是與電錶的通訊模組和通訊線是否有安裝好或損壞
AGV,201167,Warn,Unload timeout - Left side,Unload timeout - Left side,手臂放EQ CST動作Time Out(L側),請檢查放置CST到EQ是否有問題(L側)
AGV,201168,Warn,Unload timeout - Right side,Unload timeout - Right side,手臂放EQ CST動作Time Out(R側),請檢查放置CST到EQ是否有問題(R側)
AGV,201169,Warn,Need to set the battery number,Need to set the battery number,需要設定電池編號,請確認電池編號是否輸入正確
AGV,201170,Warn,Beam Sensor Detect Something(LR Side),Beam Sensor Detect Something(LR Side),Beam Sensor偵測有物體(LR側),確認是否有物品或人員在Beam SENSOR (LR側) [X0120][X0121]感測距離內， 排除後按下 RESET按鈕執行復歸操作
AGV,201171,Warn,Beam Sensor Detect Something(LL Side),Beam Sensor Detect Something(LL Side),Beam Sensor偵測有物體(LL側),確認是否有物品或人員在Beam SENSOR (LL側) [X0122][X0123]感測距離內， 排除後按下 RESET按鈕執行復歸操作
AGV,201172,Warn,Beam Sensor Detect Something(LC Side),Beam Sensor Detect Something(LC Side),Beam Sensor偵測有物體(LC側),確認是否有物品或人員在Beam SENSOR (LC側) [X0124][X0125]感測距離內， 排除後按下 RESET按鈕執行復歸操作
AGV,201173,Warn,Beam Sensor Detect Something(RR Side),Beam Sensor Detect Something(RR Side),Beam Sensor偵測有物體(RR側),確認是否有物品或人員在Beam SENSOR (RR側) [X012A][X012B]感測距離內， 排除後按下 RESET按鈕執行復歸操作
AGV,201174,Warn,Beam Sensor Detect Something(RL Side),Beam Sensor Detect Something(RL Side),Beam Sensor偵測有物體(RL側),確認是否有物品或人員在Beam SENSOR (RL側) [X012C][X012D]感測距離內， 排除後按下 RESET按鈕執行復歸操作
AGV,201175,Warn,Beam Sensor Detect Something(RC Side),Beam Sensor Detect Something(RC Side),Beam Sensor偵測有物體(RC側),確認是否有物品或人員在Beam SENSOR (RC側) [X012E][X012F]感測距離內， 排除後按下 RESET按鈕執行復歸操作
AGV,201176,Warn,Door UnBrake Warnning,Door UnBrake Warnning,拉門軸解剎車中警告,煞車解除警示，如果無須用到，可選擇關閉
AGV,201177,Warn,Lifter UnBrake Warnning,Lifter UnBrake Warnning,升降軸解剎車中警告,煞車解除警示，如果無須用到，可選擇關閉
AGV,201178,Warn,Turn+ TRU UnBrake Warnning,Turn+ TRU UnBrake Warnning,旋轉軸+伸縮軸解剎車中警告,煞車解除警示，如果無須用到，可選擇關閉
AGV,201179,Warn,Transfer UnBrake Warnning,Transfer UnBrake Warnning,移載軸解剎車中警告,煞車解除警示，如果無須用到，可選擇關閉
AGV,201180,Warn,Beam Sensor Shielded(FL Side),Beam Sensor Shielded(FL Side),Beam Sensor屏蔽中(FL側),請了解IPC為何下達Beam Sensor(FL側)[X0102][X0103]，暫時不使用命令
AGV,201181,Warn,Beam Sensor Shielded(FC Side),Beam Sensor Shielded(FC Side),Beam Sensor屏蔽中(FC側),請了解IPC為何下達Beam Sensor(FC側)[X0104][X0105]，暫時不使用命令
AGV,201182,Warn,Beam Sensor Shielded(BL Side),Beam Sensor Shielded(BL Side),Beam Sensor屏蔽中(BL側),請了解IPC為何下達Beam Sensor(BL側)[X010C][X010D]，暫時不使用命令
AGV,201183,Warn,Beam Sensor Shielded(BC Side),Beam Sensor Shielded(BC Side),Beam Sensor屏蔽中(BC側),請了解IPC為何下達Beam Sensor(BC側)[X010E][X010F]，暫時不使用命令
AGV,201184,Warn,Beam Sensor Shielded(LC Side),Beam Sensor Shielded(LC Side),Beam Sensor屏蔽中(LC側),請了解IPC為何下達Beam Sensor(LC側)[X0124][X0125]，暫時不使用命令
AGV,201185,Warn,Beam Sensor Shielded(RC Side),Beam Sensor Shielded(RC Side),Beam Sensor屏蔽中(RC側),請了解IPC為何下達Beam Sensor(RC側)[X012E][X012F]，暫時不使用命令
AGV,201186,Warn,Personnel and equipment enter the rotating safety area(L Side),Personnel and equipment enter the rotating safety area(L Side),人員設備進入旋轉安全區域內(L側),請確認有無人員進入FORK旋轉範圍(L側)
AGV,201187,Warn,Personnel and equipment enter the rotating safety area(R Side),Personnel and equipment enter the rotating safety area(R Side),人員設備進入旋轉安全區域內(R側),請確認有無人員進入FORK旋轉範圍(R側)
AGV,201188,Warn,There are obstacles forwards,There are obstacles forwards,AGV前進有阻礙物,請確認AGV前進有無阻礙物
AGV,201189,Warn,There are obstacles backwards,There are obstacles backwards,AGV後退有阻礙物,請確認AGV後退有無阻礙物
AGV,201190,Warn,There are obstacles at left side,There are obstacles at left side,AGV左橫移有阻礙物,請確認AGV左橫移有無阻礙物
AGV,201191,Warn,There are obstacles at right side,There are obstacles at right side,AGV右橫移有阻礙物,請確認AGV右橫移有無阻礙物
AGV,201192,Warn,The forward blocking stop function is invalid,The forward blocking stop function is invalid,前行阻擋停止功能已無效(不要站在車頭)轉自動請注意,前行阻擋停止功能已無效(不要站在車頭)轉自動請注意
AGV,201193,Warn,The backward blocking stop function is invalid,The backward blocking stop function is invalid,後退阻擋停止功能已無效(不要站在車尾)轉自動請注意,後退阻擋停止功能已無效(不要站在車尾)轉自動請注意
AGV,201194,Warn,The left side blocking stop function is invalid,The left side blocking stop function is invalid,左橫移阻擋停止功能已無效(不要站在車左)轉自動請注意,左橫移阻擋停止功能已無效(不要站在車左)轉自動請注意
AGV,201195,Warn,The right side blocking stop function is invalid,The right side blocking stop function is invalid,右橫移阻擋停止功能已無效(不要站在車右)轉自動請注意,右橫移阻擋停止功能已無效(不要站在車右)轉自動請注意
AGV,201196,Warn,XFL torque reaches  threshold - noCST - move front,XFL torque reaches  threshold - noCST - move front,"左前輪""走行""扭力達紀錄值(前行空車)","請確認左前輪""走行""扭力是否有有問題前行空車)"
AGV,201197,Warn,XFR torque reaches  threshold - noCST - move front,XFR torque reaches  threshold - noCST - move front,"右前輪""走行""扭力達紀錄值(前行空車)","請確認右前輪""走行""扭力是否有有問題(前行空車)"
AGV,201198,Warn,XRL torque reaches  threshold - noCST - move front,XRL torque reaches  threshold - noCST - move front,"左後輪""走行""扭力達紀錄值(前行空車)","請確認左後輪""走行""扭力是否有問題(前行空車)"
AGV,201199,Warn,XRR torque reaches  threshold - noCST - move front,XRR torque reaches  threshold - noCST - move front,"右後輪""走行""扭力達紀錄值(前行空車)","請確認右後輪""走行""扭力是否有問題(前行空車)"
AGV,201200,Warn,XFL torque reaches  threshold - noCST - move back,XFL torque reaches  threshold - noCST - move back,"左前輪""走行""扭力達紀錄值(後退空車)","請確認左前輪""走行""扭力是否有問題(後退空車)"
AGV,201201,Warn,XFR torque reaches  threshold - noCST - move back,XFR torque reaches  threshold - noCST - move back,"右前輪""走行""扭力達紀錄值(後退空車)","請確認右前輪""走行""扭力是否有問題(後退空車)"
AGV,201202,Warn,XRL torque reaches  threshold - noCST - move back,XRL torque reaches  threshold - noCST - move back,"左後輪""走行""扭力達紀錄值(後退空車)","請確認左後輪""走行""扭力是否有問題(後退空車)"
AGV,201203,Warn,XRR torque reaches  threshold - noCST - move back,XRR torque reaches  threshold - noCST - move back,"右後輪""走行""扭力達紀錄值(後退空車)","請確認右後輪""走行""扭力是否有問題(後退空車)"
AGV,201204,Warn,TFL torque reaches  threshold - noCST - move right,TFL torque reaches  threshold - noCST - move right,"左前輪""旋轉""扭力達紀錄值(右轉空車)","請確認左前輪""旋轉""扭力是否有問題(右轉空車)"
AGV,201205,Warn,TFR torque reaches  threshold - noCST - move right,TFR torque reaches  threshold - noCST - move right,"右前輪""旋轉""扭力達紀錄值(右轉空車)","請確認右前輪""旋轉""扭力是否有問題(右轉空車)"
AGV,201206,Warn,TRL torque reaches  threshold - noCST - move right,TRL torque reaches  threshold - noCST - move right,"左後輪""旋轉""扭力達紀錄值(右轉空車)","請確認左後輪""旋轉""扭力是否有問題(右轉空車)"
AGV,201207,Warn,TRR torque reaches  threshold - noCST - move right,TRR torque reaches  threshold - noCST - move right,"右後輪""旋轉""扭力達紀錄值(右轉空車)","請確認右後輪""旋轉""扭力是否有問題(右轉空車)"
AGV,201208,Warn,TFL torque reaches  threshold - noCST - move left,TFL torque reaches  threshold - noCST - move left,"左前輪""旋轉""扭力達紀錄值(左轉空車)","請確認左前輪""旋轉""扭力是否有問題(左轉空車)"
AGV,201209,Warn,TFR torque reaches  threshold - noCST - move left,TFR torque reaches  threshold - noCST - move left,"右前輪""旋轉""扭力達紀錄值(左轉空車)","請確認右前輪""旋轉""扭力是否有問題(左轉空車)"
AGV,201210,Warn,TRL torque reaches  threshold - noCST - move left,TRL torque reaches  threshold - noCST - move left,"左後輪""旋轉""扭力達紀錄值(左轉空車)","請確認左後輪""旋轉""扭力是否有問題(左轉空車)"
AGV,201211,Warn,TRR torque reaches  threshold - noCST - move left,TRR torque reaches  threshold - noCST - move left,"右後輪""旋轉""扭力達紀錄值(左轉空車)","請確認右後輪""旋轉""扭力是否有問題(左轉空車)"
AGV,201212,Warn,Correct function timeout in loading moving frontend -  Left side,Correct function timeout in loading moving frontend -  Left side,"前進方向取貨""初定""補正器讀取超時(L)",請確認前進方向取貨補正器SR1000是否正常(L側)
AGV,201213,Warn,Correct function timeout in unloading moving frontend -  Left side,Correct function timeout in unloading moving frontend -  Left side,"前進方向放貨""初定""補正器讀取超時(L)",請確認前進方向放貨補正器SR1000是否正常(L側)
AGV,201214,Warn,Correct function timeout in loading moving backend -  Left side,Correct function timeout in loading moving backend -  Left side,"後退方向取貨""初定""補正器讀取超時(L)",請確認後退方向取貨補正器SR1000是否正常(L側)
AGV,201215,Warn,Correct function timeout in unloading moving backend -  Left side,Correct function timeout in unloading moving backend -  Left side,"後退方向放貨""初定""補正器讀取超時(L)",請確認後退方向放貨補正器SR1000是否正常(L側)
AGV,201216,Warn,Correct function timeout in loading moving frontend -  Right side,Correct function timeout in loading moving frontend -  Right side,"前進方向取貨""初定""補正器讀取超時(R)",請確認前進方向取貨補正器SR1000是否正常(R側)
AGV,201217,Warn,Correct function timeout in unloading moving frontend -  Right side,Correct function timeout in unloading moving frontend -  Right side,"前進方向放貨""初定""補正器讀取超時(R)",請確認前進方向放貨補正器SR1000是否正常(R側)
AGV,201218,Warn,Correct function timeout in loading moving backend -  Right side,Correct function timeout in loading moving backend -  Right side,"後退方向取貨""初定""補正器讀取超時(R)",請確認後退方向取貨補正器SR1000是否正常(R側)
AGV,201219,Warn,Correct function timeout in unloading moving backend -  Right side,Correct function timeout in unloading moving backend -  Right side,"後退方向放貨""初定""補正器讀取超時(R)",請確認後退方向放貨補正器SR1000是否正常(R側)
AGV,201220,Warn,Correct function read timeout (L side),Correct function read timeout (L side),手動補正器讀取Time Out(L),請確認補正器SR1000是否正常(L側)
AGV,201221,Warn,Correct function read timeout (R side),Correct function read timeout (R side),手動補正器讀取Time Out(R),請確認補正器SR1000是否正常(R側)
AGV,201222,Warn,Correct function timeout in loading - Left side,Correct function timeout in loading - Left side,"取貨動作""貳定""補正器讀取超時(L)",請確認補正器SR1000是否正常(L側)
AGV,201223,Warn,Correct function timeout in unloading - Left side,Correct function timeout in unloading - Left side,"放貨動作""貳定""補正器讀取超時(L)",請確認補正器SR1000是否正常(R側)
AGV,201224,Warn,Correct function timeout in loading - Right side,Correct function timeout in loading - Right side,"取貨動作""貳定""補正器讀取超時(R)",請確認補正器SR1000是否正常(L側)
AGV,201225,Warn,Correct function timeout in unloading - Right side,Correct function timeout in unloading - Right side,"放貨動作""貳定""補正器讀取超時(R)",請確認補正器SR1000是否正常(R側)
AGV,201226,Warn,Correct function timeout at moving backend -  Left side,Correct function timeout at moving backend -  Left side,"MOVE""後退""方向補正器讀取超時(L)",請確認補正器SR1000是否正常(L側)
AGV,201227,Warn,Correct function timeout at moving frontend -  Left side,Correct function timeout at moving frontend -  Left side,"MOVE""前進""方向補正器讀取超時(L)",請確認補正器SR1000是否正常(R側)
AGV,201228,Warn,Correct function timeout at moving backend -  Right side,Correct function timeout at moving backend -  Right side,"MOVE""後退""方向補正器讀取超時(R)",請確認補正器SR1000是否正常(L側)
AGV,201229,Warn,Correct function timeout at moving frontend -  Right side,Correct function timeout at moving frontend -  Right side,"MOVE""前進""方向補正器讀取超時(R)",請確認補正器SR1000是否正常(R側)
AGV,201230,Warn,,,,
AGV,201231,Warn,Vehicle BMS High Battery,Vehicle BMS High Battery,Vehicle BMS High Battery,Vehicle BMS High Battery
AGV,201232,Warn,,,,
AGV,201233,Warn,AGV is not in charging position - Right side,AGV is not in charging position - Right side,AGV未到達充電位置(R側),請確認AGV到充電樁位置是否有問題(R側)
AGV,201234,Warn,AGV is not in charging position - Left side,AGV is not in charging position - Left side,AGV未到達充電位置(L側),請確認AGV到充電樁位置是否有問題(L側)
AGV,201235,Warn,Charger is out of service - Right side,Charger is out of service - Right side,充電樁關閉中! (R側),請確認充電樁是否關閉中! (R側)
AGV,201236,Warn,Charger is out of service - Left side,Charger is out of service - Left side,充電樁關閉中! (L側),請確認充電樁是否關閉中! (L側)
AGV,201237,Warn,Charging - Charge error - Right side,Charging - Charge error - Right side,充電中  副充電樁發生異常(R側),請檢查副充電樁是否發生異常(R側)
AGV,201238,Warn,Charging - Charge sensor error - Right side,Charging - Charge sensor error - Right side,充電中  副充電樁檢知異常(R側),請檢查副充電樁是否發生異常(R側)
